47.067,940.445,0.316
47.078,939.467,0.322
47.090,943.177,0.327
47.102,937.771,0.319
47.113,941.487,0.326
47.125,939.035,0.312
47.137,939.738,0.325
47.148,942.141,0.322
47.160,938.251,0.322
47.171,942.431,0.329
47.183,938.644,0.312
47.195,941.613,0.325
47.206,940.803,0.320
47.218,939.057,0.322
47.229,942.531,0.330
47.241,937.285,0.314
47.253,942.470,0.323
47.264,940.875,0.318
47.276,939.409,0.322
47.287,942.961,0.328
47.299,0.000,0.318
47.311,941.373,0.324
47.322,939.642,0.314
47.334,939.222,0.322
47.345,943.948,0.328
47.357,0.000,0.283
47.369,1047.541,0.424
47.380,1056.852,0.457
47.392,1055.700,0.475
47.404,1051.874,0.513
47.415,1035.490,0.445
47.427,984.173,0.393
47.438,937.802,0.346
47.450,940.900,0.350
47.462,941.194,0.343
47.473,0.000,0.323
47.485,942.560,0.330
47.496,938.119,0.312
47.508,940.727,0.327
47.520,941.635,0.321
47.531,922.452,0.269
47.543,888.197,0.352
47.554,884.316,0.355
47.566,886.565,0.350
47.578,887.564,0.356
47.589,890.208,0.333
47.601,890.105,0.324
47.613,888.826,0.321
47.624,887.284,0.315
47.636,886.026,0.318
47.647,885.153,0.313
47.659,884.833,0.315
47.671,886.537,0.324
47.682,887.475,0.326
47.694,890.069,0.329
47.705,890.066,0.326
47.717,889.210,0.321
47.729,888.476,0.317
47.740,885.650,0.318
47.752,885.426,0.314
47.763,884.930,0.313
47.775,884.936,0.321
47.787,887.799,0.324
47.798,889.172,0.331
47.810,890.205,0.327
47.821,889.882,0.322
47.833,888.543,0.320
47.845,886.184,0.316
47.856,886.107,0.317
47.868,885.302,0.313
47.880,884.894,0.316
47.891,887.505,0.325
47.903,887.774,0.328
47.914,890.217,0.328
47.926,890.128,0.325
47.938,888.988,0.321
47.949,887.926,0.316
47.961,885.889,0.319
47.972,885.108,0.313
47.984,884.806,0.314
47.996,885.820,0.324
48.007,887.531,0.325
48.019,890.018,0.330
48.030,890.223,0.326
48.042,889.640,0.321
48.054,888.771,0.318
48.065,885.931,0.318
48.077,885.799,0.315
48.089,885.167,0.314
48.100,884.791,0.320
48.112,887.573,0.324
48.123,888.252,0.331
48.135,889.867,0.327
48.147,889.411,0.323
48.158,888.066,0.321
48.170,886.878,0.315
48.181,885.791,0.318
48.193,885.013,0.313
48.205,884.905,0.314
48.216,886.503,0.324
48.228,887.672,0.326
48.239,890.308,0.329
48.251,890.287,0.326
48.263,889.390,0.321
48.274,888.537,0.317
48.286,885.562,0.318
48.298,885.253,0.314
48.309,884.573,0.313
48.321,884.269,0.320
48.332,886.989,0.324
48.344,888.107,0.331
48.356,889.941,0.327
48.367,889.755,0.323
48.379,888.618,0.320
48.390,887.092,0.315
48.402,886.219,0.318
48.414,0.000,0.313
48.425,0.000,0.315
48.437,0.000,0.326
48.448,0.000,0.328
48.460,0.000,0.339
48.472,0.000,0.346
48.483,0.000,0.332
48.495,0.000,0.479
49.400,389.549,0.708
49.412,792.838,0.293
49.424,793.726,0.370
49.435,787.896,0.345
49.447,791.225,0.350
49.459,788.315,0.342
49.470,789.792,0.326
49.482,790.455,0.328
49.493,790.647,0.321
49.505,792.047,0.329
49.517,788.854,0.317
49.528,792.353,0.325
49.540,789.068,0.315
49.551,792.099,0.318
49.563,790.049,0.315
49.575,791.066,0.318
49.586,789.197,0.321
49.598,790.052,0.323
49.609,790.885,0.330
49.621,790.214,0.318
49.633,791.818,0.322
49.644,803.127,0.287
49.656,841.971,0.294
49.667,866.823,0.302
49.679,887.028,0.335
49.691,884.790,0.334
49.702,884.690,0.315
49.714,885.120,0.322
49.726,887.687,0.324
49.737,889.431,0.331
49.749,890.181,0.327
49.760,889.735,0.322
49.772,888.524,0.320
49.784,885.951,0.316
49.795,886.075,0.316
49.807,885.299,0.313
49.818,884.903,0.317
49.830,887.682,0.325
49.842,887.943,0.329
49.853,890.272,0.328
49.865,890.113,0.324
49.876,888.927,0.321
49.888,887.657,0.315
49.900,885.949,0.319
49.911,885.115,0.313
49.923,884.822,0.314
49.935,886.147,0.324
49.946,887.469,0.325
49.958,889.987,0.330
49.969,890.070,0.326
49.981,889.321,0.321
49.993,888.524,0.318
50.004,885.623,0.318
50.016,885.638,0.314
50.027,0.000,0.313
50.039,884.833,0.320
50.051,887.891,0.324
50.062,888.230,0.330
50.074,889.408,0.333
50.085,890.791,0.322
50.097,885.078,0.326
50.109,885.099,0.367
50.120,887.119,0.354
50.132,888.378,0.356
50.143,890.153,0.339
50.155,889.170,0.318
50.167,891.358,0.301
50.178,913.791,0.329
50.190,927.047,0.335
50.202,939.049,0.349
50.213,942.405,0.354
50.225,937.091,0.318
50.236,936.948,0.387
50.248,932.073,0.378
50.260,923.145,0.394
50.271,916.583,0.423
50.283,887.596,0.347
50.294,850.304,0.331
50.306,816.419,0.341
50.318,798.167,0.355
50.329,788.662,0.343
50.341,792.351,0.338
50.352,788.967,0.316
50.364,791.327,0.318
50.376,788.754,0.317
50.387,789.898,0.321
50.399,790.417,0.328
50.411,790.634,0.321
50.422,792.006,0.329
50.434,788.876,0.317
50.445,792.330,0.325
50.457,789.162,0.315
50.469,792.167,0.318
50.480,790.035,0.315
50.492,791.117,0.318
50.503,789.129,0.321
50.515,789.994,0.323
50.527,790.831,0.330
50.538,790.299,0.318
50.550,792.200,0.328
50.561,789.090,0.316
50.573,790.533,0.333
50.585,778.349,0.313
50.596,738.630,0.321
50.608,710.148,0.350
50.620,703.565,0.349
50.631,702.593,0.345
50.643,701.780,0.327
50.654,703.701,0.314
50.666,702.677,0.315
50.678,702.938,0.322
50.689,704.242,0.329
50.701,704.884,0.331
50.712,705.866,0.330
50.724,705.986,0.328
50.736,706.456,0.324
50.747,706.434,0.319
50.759,705.359,0.317
50.770,705.137,0.317
50.782,704.255,0.318
50.794,703.637,0.321
50.805,704.183,0.321
50.817,704.011,0.317
50.828,702.680,0.316
50.840,703.140,0.316
50.852,702.970,0.313
50.863,702.183,0.313
50.875,703.701,0.314
50.887,702.677,0.315
50.898,702.938,0.322
50.910,704.242,0.329
50.921,704.884,0.331
50.933,705.866,0.330
50.945,705.986,0.328
50.956,706.456,0.324
50.968,706.434,0.319
50.979,705.359,0.317
50.991,705.138,0.317
51.003,704.255,0.318
51.014,703.637,0.321
51.026,704.183,0.321
51.037,704.022,0.317
51.049,702.683,0.316
51.061,703.244,0.316
51.072,703.066,0.312
51.084,702.352,0.313
51.096,703.892,0.314
51.107,702.900,0.315
51.119,703.216,0.322
51.130,704.542,0.329
51.142,705.070,0.331
51.154,705.752,0.330
51.165,705.602,0.328
51.177,705.686,0.323
51.188,705.576,0.319
51.200,704.860,0.317
51.212,704.542,0.316
51.223,704.106,0.317
51.235,703.491,0.320
51.246,704.053,0.322
51.258,704.494,0.318
51.270,702.976,0.316
51.281,703.267,0.317
51.293,703.344,0.313
51.304,702.178,0.313
51.316,703.672,0.314
51.328,702.960,0.314
51.339,702.651,0.321
51.351,703.679,0.328
51.363,704.147,0.330
51.374,704.993,0.330
51.386,705.279,0.328
51.397,705.515,0.325
51.409,705.944,0.321
51.421,705.767,0.317
51.432,705.136,0.317
51.444,705.094,0.317
51.455,704.062,0.319
51.467,704.014,0.322
51.479,704.660,0.319
51.490,703.214,0.316
51.502,702.948,0.317
51.513,703.325,0.314
51.525,702.060,0.313
51.537,702.790,0.314
51.548,702.859,0.313
51.560,701.879,0.317
51.572,702.842,0.325
51.583,703.890,0.329
51.595,704.829,0.330
51.606,705.766,0.329
51.618,706.112,0.328
51.630,706.654,0.323
51.641,706.469,0.318
51.653,705.399,0.317
51.664,705.293,0.317
51.676,704.127,0.319
51.688,703.758,0.322
51.699,704.364,0.320
51.711,703.340,0.317
51.722,702.235,0.316
51.734,702.637,0.316
51.746,702.139,0.314
51.757,701.898,0.314
51.769,703.286,0.313
51.780,702.248,0.314
51.792,702.791,0.321
51.804,704.254,0.328
51.815,704.975,0.330
51.827,706.037,0.330
51.839,706.225,0.328
51.850,706.770,0.324
51.862,706.581,0.319
51.873,705.378,0.317
51.885,705.119,0.317
51.897,703.918,0.318
51.908,703.193,0.322
51.920,703.651,0.322
51.931,703.575,0.318
51.943,702.348,0.316
51.955,702.406,0.317
51.966,702.945,0.314
51.978,701.967,0.313
51.989,703.423,0.314
52.001,703.132,0.313
52.013,702.856,0.319
52.024,704.129,0.328
52.036,705.005,0.331
52.048,705.896,0.330
52.059,706.112,0.329
52.071,706.413,0.325
52.082,706.178,0.320
52.094,705.281,0.317
52.106,704.531,0.317
52.117,703.919,0.317
52.129,703.016,0.320
52.140,703.504,0.322
52.152,704.183,0.319
52.164,0.000,0.316
52.175,0.000,0.317
52.187,0.000,0.319
52.198,0.000,0.324
52.210,0.000,0.331
52.222,0.000,0.337
52.233,0.000,0.412
52.245,0.000,0.494
52.918,325.424,0.562
52.930,678.460,0.262
52.941,664.930,0.361
52.953,661.499,0.364
52.965,0.000,0.342
52.976,0.000,0.350
52.988,0.000,0.333
53.000,0.000,0.324
53.011,0.000,0.342
53.023,0.000,0.336
53.034,0.000,0.419
53.046,0.000,0.466
53.139,304.340,0.262
53.150,331.046,0.744
53.162,327.089,0.929
53.174,669.213,0.353
53.185,667.519,0.367
53.197,664.090,0.359
53.209,0.000,0.348
53.220,0.000,0.329
53.232,0.000,0.319
53.243,0.000,0.319
53.255,0.000,0.334
53.267,0.000,0.346
53.278,0.000,0.356
53.290,0.000,0.625
53.383,329.402,0.631
53.394,326.855,0.890
53.406,663.311,0.314
53.418,667.617,0.364
53.429,665.800,0.357
53.441,665.799,0.364
53.452,0.000,0.348
53.464,0.000,0.316
53.476,0.000,0.320
53.487,0.000,0.318
53.499,0.000,0.323
53.510,0.000,0.365
53.522,0.000,0.388
53.534,0.000,0.495
53.603,521.724,0.215
53.615,328.089,0.541
53.626,328.153,0.856
53.638,657.710,0.318
53.650,661.171,0.344
53.661,663.432,0.356
53.673,665.362,0.356
53.685,666.560,0.346
53.696,665.827,0.339
53.708,663.608,0.318
53.719,662.323,0.308
53.731,663.326,0.316
53.743,665.484,0.318
53.754,667.972,0.325
53.766,665.869,0.333
53.777,663.334,0.316
53.789,663.466,0.311
53.801,664.178,0.318
53.812,665.942,0.318
53.824,667.355,0.331
53.835,664.326,0.328
53.847,662.154,0.312
53.859,663.597,0.317
53.870,664.728,0.318
53.882,666.386,0.319
53.894,666.272,0.333
53.905,663.281,0.321
53.917,662.424,0.308
53.928,663.000,0.317
53.940,665.501,0.318
53.952,667.720,0.322
53.963,665.985,0.333
53.975,663.825,0.317
53.986,662.798,0.309
53.998,663.710,0.317
54.010,665.654,0.318
54.021,667.760,0.328
54.033,0.000,0.331
54.044,662.562,0.314
54.056,663.799,0.314
54.068,663.035,0.320
54.079,665.267,0.320
54.091,678.695,0.290
54.102,770.790,0.291
54.114,792.464,0.370
54.126,787.747,0.349
54.137,790.803,0.353
54.149,790.801,0.348
54.161,789.628,0.319
54.172,792.205,0.328
54.184,789.462,0.317
54.195,792.475,0.321
54.207,788.849,0.315
54.219,791.325,0.318
54.230,788.882,0.316
54.242,790.007,0.320
54.253,790.298,0.327
54.265,0.000,0.322
54.277,791.868,0.330
54.288,789.008,0.317
54.300,791.970,0.325
54.311,788.808,0.323
54.323,793.593,0.310
54.335,864.249,0.276
54.346,936.675,0.358
54.358,941.106,0.351
54.370,938.920,0.342
54.381,938.868,0.335
54.393,942.499,0.323
54.404,938.118,0.321
54.416,942.294,0.329
54.428,938.779,0.312
54.439,941.142,0.326
54.451,940.913,0.320
54.462,938.859,0.322
54.474,942.529,0.330
54.486,937.532,0.314
54.497,942.670,0.323
54.509,940.937,0.318
54.520,939.372,0.322
54.532,942.838,0.329
54.544,937.273,0.317
54.555,941.289,0.323
54.567,939.928,0.314
54.579,939.528,0.323
54.590,943.082,0.325
54.602,937.941,0.320
54.613,941.899,0.327
54.625,938.882,0.312
54.637,940.248,0.325
54.648,941.748,0.323
54.660,938.713,0.323
54.671,942.909,0.334
54.683,968.981,0.296
54.695,1051.686,0.430
54.706,1058.772,0.460
54.718,1057.187,0.477
54.729,1055.353,0.485
54.741,1051.031,0.485
54.753,1036.230,0.461
54.764,1021.056,0.422
54.776,989.863,0.399
54.787,945.192,0.366
54.799,931.533,0.302
54.811,909.530,0.256
54.822,902.118,0.378
54.834,898.059,0.351
54.846,892.134,0.362
54.857,895.009,0.391
54.869,890.663,0.298
54.880,889.051,0.321
54.892,888.144,0.316
54.904,885.797,0.319
54.915,885.151,0.313
54.927,884.802,0.314
54.938,885.522,0.323
54.950,887.561,0.325
54.962,889.745,0.330
54.973,890.128,0.326
54.985,889.544,0.322
54.996,888.523,0.319
55.008,885.701,0.317
55.020,885.940,0.315
55.031,885.223,0.313
55.043,884.853,0.318
55.055,887.886,0.324
55.066,888.278,0.330
55.078,890.289,0.327
55.089,890.101,0.324
55.101,888.783,0.321
55.113,887.185,0.315
55.124,886.050,0.318
55.136,885.158,0.313
55.147,884.855,0.315
55.159,886.642,0.325
55.171,887.475,0.326
55.182,890.097,0.329
55.194,890.065,0.326
55.205,889.174,0.321
55.217,888.466,0.317
55.229,885.668,0.318
55.240,885.361,0.314
55.252,884.913,0.313
55.263,884.973,0.321
55.275,887.792,0.324
55.287,889.438,0.330
55.298,890.295,0.326
55.310,889.997,0.322
55.322,888.764,0.320
55.333,886.164,0.316
55.345,886.149,0.316
55.356,885.378,0.314
55.368,884.814,0.317
55.380,887.406,0.325
55.391,887.483,0.329
55.403,889.645,0.328
55.414,889.419,0.324
55.426,888.310,0.321
55.438,887.835,0.316
55.449,885.469,0.319
55.461,885.096,0.313
55.472,884.915,0.313
55.484,885.535,0.322
55.496,887.849,0.325
55.507,889.926,0.330
55.519,890.309,0.326
55.531,889.709,0.322
55.542,888.613,0.319
55.554,885.588,0.317
55.565,885.743,0.316
55.577,884.840,0.313
55.589,884.152,0.318
55.600,887.016,0.324
55.612,887.397,0.329
55.623,889.846,0.328
55.635,889.823,0.324
55.647,888.909,0.321
55.658,888.030,0.316
55.670,886.095,0.318
55.681,885.351,0.313
55.693,885.092,0.314
55.705,886.160,0.324
55.716,887.645,0.325
55.728,890.063,0.330
55.740,890.003,0.326
55.751,889.023,0.321
55.763,887.977,0.319
55.774,884.822,0.317
55.786,885.416,0.316
55.798,0.000,0.313
55.809,0.000,0.318
55.821,0.000,0.325
55.832,0.000,0.330
55.844,0.000,0.337
55.856,0.000,0.340
55.867,0.000,0.301
55.879,0.000,0.252
56.900,389.911,0.720
56.912,790.917,0.286
56.924,793.999,0.369
56.935,788.035,0.345
56.947,791.262,0.350
56.959,788.559,0.344
56.970,789.777,0.327
56.982,790.648,0.329
56.993,790.585,0.319
57.005,792.132,0.329
57.017,788.965,0.317
57.028,0.000,0.323
57.040,0.000,0.315
57.051,0.000,0.318
57.063,0.000,0.325
57.075,0.000,0.319
57.086,0.000,0.341
57.098,784.197,0.333
57.109,832.006,0.398
57.133,437.739,0.724
57.144,897.141,0.340
57.156,889.258,0.373
57.168,887.718,0.351
57.179,886.968,0.346
57.191,884.601,0.334
57.202,884.645,0.315
57.214,885.923,0.324
57.226,887.490,0.325
57.237,889.908,0.330
57.249,890.091,0.326
57.260,889.398,0.321
57.272,888.522,0.318
57.284,885.633,0.317
57.295,885.763,0.315
57.307,885.107,0.313
57.318,0.000,0.319
57.330,887.916,0.324
57.342,888.577,0.330
57.353,889.039,0.332
57.365,890.201,0.323
57.377,906.557,0.323
57.388,936.844,0.358
57.400,937.946,0.355
57.411,940.793,0.350
57.423,938.542,0.334
57.435,941.006,0.326
57.446,940.900,0.320
57.458,938.882,0.322
57.469,942.525,0.330
57.481,937.508,0.314
57.493,942.643,0.323
57.504,940.938,0.318
57.516,939.374,0.322
57.527,942.858,0.329
57.539,937.301,0.317
57.551,0.000,0.323
57.562,939.894,0.314
57.574,939.520,0.323
57.585,942.162,0.329
57.597,938.540,0.325
57.609,937.240,0.330
57.620,901.307,0.349
57.632,886.313,0.357
57.644,885.615,0.341
57.655,884.655,0.341
57.667,884.415,0.329
57.678,887.705,0.324
57.690,889.379,0.331
57.702,890.193,0.327
57.713,889.761,0.322
57.725,888.530,0.320
57.736,885.996,0.316
57.748,886.080,0.316
57.760,885.307,0.313
57.771,884.897,0.317
57.783,0.000,0.325
57.794,887.912,0.329
57.806,890.266,0.328
57.818,889.087,0.327
57.829,887.995,0.321
57.841,877.911,0.256
57.853,790.224,0.302
57.864,792.344,0.370
57.876,787.772,0.350
57.887,790.778,0.353
57.899,791.005,0.348
57.911,789.405,0.319
57.922,792.182,0.327
57.934,789.568,0.317
57.945,792.503,0.320
57.957,789.089,0.315
57.969,791.330,0.318
57.980,788.760,0.316
57.992,0.000,0.321
58.003,0.000,0.328
58.015,0.000,0.321
58.027,792.352,0.331
58.038,788.552,0.322
58.050,794.814,0.329
58.061,763.407,0.354
58.073,389.230,0.798
58.085,781.063,0.320
58.096,793.584,0.367
58.108,789.871,0.360
58.120,789.149,0.349
58.131,792.087,0.348
58.143,788.427,0.319
58.154,791.898,0.318
58.166,789.953,0.315
58.178,790.880,0.318
58.189,789.400,0.323
58.201,790.202,0.323
58.212,791.041,0.330
58.224,789.904,0.318
58.236,792.212,0.328
58.247,789.406,0.317
58.259,0.000,0.321
58.270,788.780,0.315
58.282,790.476,0.320
58.294,790.425,0.326
58.305,787.729,0.318
58.317,785.676,0.278
58.329,700.060,0.329
58.340,700.424,0.353
58.352,701.642,0.348
58.363,702.853,0.359
58.375,704.511,0.344
58.387,705.744,0.330
58.398,705.981,0.329
58.410,706.404,0.325
58.421,706.464,0.320
58.433,705.497,0.317
58.445,705.131,0.317
58.456,704.446,0.317
58.468,703.651,0.321
58.479,704.078,0.322
58.491,0.000,0.318
58.503,702.763,0.316
58.514,703.044,0.319
58.526,702.785,0.322
58.538,702.718,0.323
58.549,748.410,0.231
58.561,879.089,0.344
58.572,884.504,0.351
58.584,886.350,0.350
58.596,887.473,0.352
58.607,890.164,0.330
58.619,890.124,0.324
58.630,888.974,0.321
58.642,887.799,0.316
58.654,885.911,0.319
58.665,885.120,0.313
58.677,884.804,0.314
58.688,885.971,0.324
58.700,887.491,0.325
58.712,889.921,0.330
58.723,890.084,0.326
58.735,889.382,0.321
58.746,888.521,0.318
58.758,885.629,0.318
58.770,885.733,0.315
58.781,885.097,0.313
58.793,884.830,0.319
58.805,887.918,0.324
58.816,888.650,0.330
58.828,890.273,0.327
58.839,890.046,0.323
58.851,888.646,0.320
58.863,886.738,0.315
58.874,886.096,0.318
58.886,885.219,0.313
58.897,884.882,0.315
58.909,887.047,0.325
58.921,887.558,0.327
58.932,890.169,0.329
58.944,890.091,0.325
58.955,889.085,0.321
58.967,888.302,0.317
58.979,885.743,0.319
58.990,885.192,0.314
59.002,884.830,0.314
59.014,885.280,0.322
59.025,887.664,0.325
59.037,889.770,0.330
59.048,890.264,0.326
59.060,889.836,0.322
59.072,888.770,0.319
59.083,885.968,0.317
59.095,886.044,0.315
59.106,885.312,0.314
59.118,884.771,0.318
59.130,887.546,0.325
59.141,887.755,0.330
59.153,889.767,0.328
59.164,889.431,0.324
59.176,888.227,0.321
59.188,887.487,0.316
59.199,885.621,0.319
59.211,885.025,0.313
59.222,884.911,0.314
59.234,885.952,0.323
59.246,887.754,0.325
59.257,890.156,0.330
59.269,890.288,0.326
59.281,889.561,0.322
59.292,888.603,0.318
59.304,885.490,0.318
59.315,885.555,0.315
59.327,884.716,0.313
59.339,884.132,0.319
59.350,887.062,0.324
59.362,887.676,0.330
59.373,889.933,0.327
59.385,889.817,0.324
59.397,888.822,0.321
59.408,887.639,0.315
59.420,886.175,0.318
59.431,0.000,0.313
59.443,0.000,0.315
59.455,0.000,0.326
59.466,0.000,0.327
59.478,0.000,0.341
59.490,0.000,0.354
59.501,0.000,0.458
59.722,205.733,0.376
59.733,220.103,0.752
59.745,218.756,0.876
59.757,218.579,0.951
59.768,447.538,0.351
59.780,440.208,0.359
59.791,0.000,0.379
59.803,0.000,0.379
59.815,0.000,0.347
59.826,0.000,0.345
59.838,0.000,0.315
59.849,0.000,0.314
59.861,0.000,0.482
59.873,0.000,0.455
61.347,314.772,0.356
61.359,327.148,0.819
61.370,677.574,0.299
61.382,664.884,0.365
61.394,661.560,0.356
61.405,662.526,0.343
61.417,663.037,0.346
61.428,665.198,0.330
61.440,667.964,0.325
61.452,665.832,0.332
61.463,663.266,0.316
61.475,663.507,0.312
61.486,664.215,0.318
61.498,665.964,0.318
61.510,667.316,0.331
61.521,664.267,0.328
61.533,0.000,0.312
61.544,663.558,0.317
61.556,664.772,0.318
61.568,665.340,0.320
61.579,666.622,0.337
61.591,664.755,0.324
61.603,672.208,0.297
61.614,707.567,0.363
61.626,705.220,0.361
61.637,704.835,0.355
61.649,703.716,0.351
61.661,703.721,0.327
61.672,702.744,0.316
61.684,703.060,0.316
61.695,703.088,0.313
61.707,702.085,0.313
61.719,703.615,0.314
61.730,702.795,0.314
61.742,702.830,0.321
61.753,704.114,0.328
61.765,704.806,0.331
61.777,705.797,0.330
61.788,705.981,0.328
61.800,706.416,0.325
61.812,704.683,0.320
61.823,703.879,0.311
61.835,691.553,0.237
61.846,669.335,0.332
61.858,666.383,0.369
61.870,665.607,0.355
61.881,665.572,0.365
61.893,663.149,0.340
61.904,662.290,0.310
61.916,663.051,0.317
61.928,665.411,0.318
61.939,667.328,0.320
61.951,665.996,0.333
61.962,663.783,0.317
61.974,662.454,0.308
61.986,663.511,0.316
61.997,665.500,0.318
62.009,667.908,0.326
62.020,665.622,0.332
62.032,662.959,0.315
62.044,663.677,0.313
62.055,664.323,0.318
62.067,666.036,0.318
62.079,667.137,0.332
62.090,663.990,0.326
62.102,662.191,0.311
62.113,663.413,0.317
62.125,664.975,0.318
62.137,666.580,0.319
62.148,666.094,0.333
62.160,663.389,0.319
62.171,662.346,0.308
62.183,663.102,0.316
62.195,665.519,0.318
62.206,667.919,0.323
62.218,665.970,0.333
62.229,663.681,0.316
62.241,0.000,0.310
62.253,663.918,0.317
62.264,665.648,0.318
62.276,666.820,0.332
62.288,665.664,0.339
62.299,661.947,0.333
62.311,667.849,0.350
62.322,703.955,0.372
62.334,704.419,0.360
62.346,0.000,0.356
62.357,0.000,0.337
62.369,704.985,0.319
62.380,703.553,0.318
62.392,701.937,0.320
62.404,700.772,0.323
62.415,694.197,0.272
62.427,653.933,0.279
62.438,663.763,0.349
62.450,666.019,0.358
62.462,665.605,0.354
62.473,0.000,0.357
62.485,663.995,0.335
62.497,662.160,0.312
62.508,663.298,0.322
62.520,662.979,0.318
62.531,668.562,0.303
62.543,632.329,0.289
62.555,597.536,0.347
62.566,588.615,0.359
62.578,592.717,0.362
62.589,590.788,0.344
62.601,590.914,0.345
62.613,594.511,0.325
62.624,589.861,0.318
62.636,594.201,0.331
62.647,590.560,0.304
62.659,592.543,0.326
62.671,593.091,0.317
62.682,590.411,0.320
62.694,594.369,0.333
62.705,589.896,0.305
62.717,594.291,0.325
62.729,592.448,0.316
62.740,590.996,0.320
62.752,594.425,0.333
62.764,588.958,0.309
62.775,594.169,0.322
62.787,592.602,0.313
62.798,591.163,0.320
62.810,594.829,0.331
62.822,589.317,0.313
62.833,593.060,0.323
62.845,591.816,0.308
62.856,591.319,0.322
62.868,595.073,0.326
62.880,589.750,0.316
62.891,593.603,0.328
62.903,590.801,0.304
62.914,591.549,0.325
62.926,594.072,0.320
62.938,590.005,0.319
62.949,594.367,0.332
62.961,590.430,0.304
62.973,593.164,0.326
62.984,592.664,0.316
62.996,590.639,0.321
63.007,594.386,0.333
63.019,589.586,0.306
63.031,594.763,0.323
63.042,592.847,0.315
63.054,591.371,0.320
63.065,594.791,0.333
63.077,589.163,0.311
63.089,593.555,0.322
63.100,592.277,0.311
63.112,591.064,0.321
63.123,594.665,0.330
63.135,589.192,0.314
63.147,592.704,0.325
63.158,591.126,0.307
63.170,590.987,0.323
63.181,594.816,0.325
63.193,589.695,0.316
63.205,593.858,0.329
63.216,590.848,0.304
63.228,592.011,0.325
63.240,593.883,0.319
63.251,590.425,0.320
63.263,594.537,0.333
63.274,590.368,0.305
63.286,593.654,0.326
63.298,592.256,0.316
63.309,590.456,0.321
63.321,593.900,0.333
63.332,588.868,0.307
63.344,594.215,0.323
63.356,592.123,0.315
63.367,590.893,0.320
63.379,594.516,0.332
63.390,589.039,0.310
63.402,593.834,0.321
63.414,592.593,0.311
63.425,591.499,0.321
63.437,595.197,0.330
63.449,589.733,0.315
63.460,593.244,0.326
63.472,591.294,0.306
63.483,591.081,0.323
63.495,594.631,0.324
63.507,589.331,0.317
63.518,593.556,0.330
63.530,590.260,0.304
63.541,591.571,0.326
63.553,593.652,0.318
63.565,590.098,0.319
63.576,594.469,0.332
63.588,590.502,0.304
63.599,593.726,0.326
63.611,592.794,0.317
63.623,591.007,0.321
63.634,594.476,0.333
63.646,589.303,0.308
63.658,594.495,0.323
63.669,592.385,0.315
63.681,590.765,0.320
63.692,594.320,0.333
63.704,588.543,0.311
63.716,593.137,0.322
63.727,592.089,0.311
63.739,591.126,0.321
63.750,594.927,0.330
63.762,589.606,0.314
63.774,593.284,0.324
63.785,591.543,0.306
63.797,591.605,0.323
63.808,594.970,0.324
63.820,589.963,0.318
63.832,594.064,0.331
63.843,590.593,0.304
63.855,591.897,0.326
63.866,593.302,0.318
63.878,589.716,0.320
63.890,593.982,0.332
63.901,589.780,0.304
63.913,593.381,0.326
63.925,592.277,0.316
63.936,590.759,0.321
63.948,594.436,0.333
63.959,589.503,0.307
63.971,594.820,0.323
63.983,592.926,0.315
63.994,591.324,0.320
64.006,594.789,0.333
64.017,589.130,0.312
64.029,593.216,0.322
64.041,592.019,0.311
64.052,590.964,0.321
64.064,594.551,0.329
64.075,589.159,0.314
64.087,592.833,0.325
64.099,591.165,0.306
64.110,591.194,0.323
64.122,594.911,0.324
64.134,589.893,0.317
64.145,594.033,0.329
64.157,590.878,0.304
64.168,592.277,0.325
64.180,593.624,0.318
64.192,590.413,0.320
64.203,594.479,0.333
64.215,590.059,0.305
64.226,593.728,0.326
64.238,592.037,0.316
64.250,590.363,0.321
64.261,593.876,0.333
64.273,588.859,0.307
64.284,594.370,0.323
64.296,592.395,0.315
64.308,591.139,0.320
64.319,594.716,0.332
64.331,589.181,0.311
64.342,593.647,0.322
64.354,592.424,0.310
64.366,591.468,0.321
64.377,595.164,0.329
64.389,589.725,0.315
64.401,593.218,0.327
64.412,591.012,0.306
64.424,590.950,0.324
64.435,594.419,0.323
64.447,589.266,0.317
64.459,593.727,0.330
64.470,590.329,0.303
64.482,591.883,0.326
64.493,593.580,0.318
64.505,590.331,0.320
64.517,594.534,0.332
64.528,590.442,0.304
64.540,594.033,0.325
64.551,592.709,0.316
64.563,591.026,0.321
64.575,594.427,0.333
64.586,588.998,0.308
64.598,594.206,0.323
64.610,592.169,0.314
64.621,590.608,0.320
64.633,594.319,0.332
64.644,588.688,0.311
64.656,593.162,0.322
64.668,592.150,0.311
64.679,591.336,0.321
64.691,595.107,0.329
64.702,589.774,0.315
64.714,593.434,0.325
64.726,591.364,0.306
64.737,591.560,0.324
64.749,594.742,0.323
64.760,589.891,0.318
64.772,594.049,0.331
64.784,590.314,0.304
64.795,591.929,0.326
64.807,593.025,0.317
64.819,589.704,0.320
64.830,594.033,0.332
64.842,589.879,0.304
64.853,593.640,0.326
64.865,592.489,0.316
64.877,590.986,0.321
64.888,594.525,0.333
64.900,589.447,0.308
64.911,594.713,0.322
64.923,592.889,0.314
64.935,591.244,0.320
64.946,594.804,0.332
64.958,589.049,0.312
64.969,592.932,0.322
64.981,591.808,0.310
64.993,590.832,0.321
65.004,594.539,0.329
65.016,589.270,0.314
65.027,592.997,0.326
65.039,591.172,0.306
65.051,591.409,0.323
